page_index,section_id,html_path,reasoning
23,0,math2ndgrade_web_assets_result/intermediate_outputs/23_0_adt.html,"T,h,i,s, ,H,T,M,L, ,s,t,r,u,c,t,u,r,e, ,m,a,i,n,t,a,i,n,s, ,s,e,m,a,n,t,i,c, ,m,e,a,n,i,n,g, ,a,n,d, ,a,c,c,e,s,s,i,b,i,l,i,t,y, ,b,y, ,u,s,i,n,g, ,a,p,p,r,o,p,r,i,a,t,e, ,H,T,M,L, ,t,a,g,s, ,l,i,k,e, ,`,<,h,1,>,`,,, ,`,<,h,2,>,`,,, ,`,<,p,>,`,,, ,a,n,d, ,`,<,t,e,x,t,a,r,e,a,>,`,., ,T,h,e, ,M,a,t,h,j,a,x, ,l,i,b,r,a,r,y, ,i,s, ,i,n,c,l,u,d,e,d, ,t,o, ,h,a,n,d,l,e, ,m,a,t,h,e,m,a,t,i,c,a,l, ,e,x,p,r,e,s,s,i,o,n,s,,, ,e,n,s,u,r,i,n,g, ,t,h,e,y, ,d,i,s,p,l,a,y, ,c,o,r,r,e,c,t,l,y,., ,T,a,i,l,w,i,n,d, ,C,S,S, ,i,s, ,u,s,e,d, ,f,o,r, ,s,t,y,l,i,n,g,,, ,k,e,e,p,i,n,g, ,t,h,e, ,l,a,y,o,u,t, ,r,e,s,p,o,n,s,i,v,e, ,a,n,d, ,c,l,e,a,n,."
21,2,math2ndgrade_web_assets_result/intermediate_outputs/21_2_adt.html,"T,o, ,g,e,n,e,r,a,t,e, ,a, ,c,l,e,a,r, ,t,r,u,e,/,f,a,l,s,e, ,a,c,t,i,v,i,t,y, ,f,o,r, ,t,h,e, ,g,i,v,e,n, ,m,a,t,h, ,s,t,a,t,e,m,e,n,t,,, ,I, ,m,a,i,n,t,a,i,n,e,d, ,c,o,m,p,l,i,a,n,c,e, ,w,i,t,h, ,t,h,e, ,s,e,c,t,i,o,n, ,t,y,p,e, ,b,y, ,p,r,o,v,i,d,i,n,g, ,o,p,t,i,o,n,s, ,b,u,t, ,o,m,i,t,t,e,d, ,a,d,d,i,t,i,o,n,a,l, ,p,r,o,b,l,e,m,s, ,a,s, ,n,o, ,e,x,t,r,a, ,t,e,x,t, ,w,a,s, ,g,i,v,e,n,., ,T,h,e, ,l,a,y,o,u,t, ,i,s, ,c,l,e,a,n, ,t,o, ,f,o,c,u,s, ,o,n, ,t,h,e, ,t,a,s,k,,, ,a,n,d, ,s,t,y,l,i,n,g, ,i,s, ,c,o,n,s,i,s,t,e,n,t, ,f,o,r, ,u,s,a,b,i,l,i,t,y,."
14,0,math2ndgrade_web_assets_result/intermediate_outputs/14_0_adt.html,"T,h,e, ,H,T,M,L, ,s,h,o,u,l,d, ,b,e, ,s,t,r,u,c,t,u,r,e,d, ,t,o, ,c,l,e,a,r,l,y, ,c,o,n,v,e,y, ,e,a,c,h, ,p,r,o,b,l,e,m,,, ,a,n,d, ,i,n,p,u,t,s, ,s,h,o,u,l,d, ,b,e, ,p,l,a,c,e,d, ,a,p,p,r,o,p,r,i,a,t,e,l,y, ,f,o,r, ,u,s,e,r,',s, ,t,e,x,t,-,b,a,s,e,d, ,a,n,s,w,e,r,s,., ,T,h,e, ,p,r,o,v,i,d,e,d, ,d,e,t,a,i,l,s, ,a,r,e, ,i,n,t,e,g,r,a,t,e,d,,, ,u,s,i,n,g, ,h,e,a,d,i,n,g, ,a,n,d, ,l,i,s,t, ,e,l,e,m,e,n,t,s, ,t,o, ,m,a,i,n,t,a,i,n, ,r,e,a,d,a,b,i,l,i,t,y, ,a,n,d, ,s,i,m,p,l,i,c,i,t,y,."
12,1,math2ndgrade_web_assets_result/intermediate_outputs/12_1_adt.html,"T,h,i,s, ,w,e,b,p,a,g,e, ,u,s,e,s, ,T,a,i,l,w,i,n,d, ,C,S,S, ,f,o,r, ,s,t,y,l,i,n,g, ,a,n,d, ,a,c,c,e,s,s,i,b,i,l,i,t,y, ,p,r,a,c,t,i,c,e,s, ,f,o,r, ,b,e,t,t,e,r, ,u,s,e,r, ,i,n,t,e,r,a,c,t,i,o,n,., ,T,h,e, ,c,o,n,t,e,n,t, ,i,s, ,s,t,r,u,c,t,u,r,e,d, ,u,s,i,n,g, ,s,e,m,a,n,t,i,c, ,H,T,M,L, ,t,a,g,s,,, ,a,n,d, ,a,l,l, ,t,e,x,t, ,e,l,e,m,e,n,t,s, ,i,n,c,l,u,d,i,n,g, ,h,e,a,d,e,r,s,,, ,i,n,s,t,r,u,c,t,i,o,n,s,,, ,a,n,d, ,a,r,e,a,s, ,f,o,r, ,u,s,e,r, ,i,n,p,u,t, ,a,r,e, ,i,m,p,l,e,m,e,n,t,e,d, ,w,i,t,h, ,c,o,r,r,e,s,p,o,n,d,i,n,g, ,d,a,t,a,-,i,d,s,."
29,0,math2ndgrade_web_assets_result/intermediate_outputs/29_0_adt.html,"I, ,n,e,e,d, ,t,o, ,c,r,e,a,t,e, ,a,n, ,H,T,M,L, ,p,a,g,e, ,t,h,a,t, ,p,r,e,s,e,n,t,s, ,t,h,e, ,e,q,u,a,t,i,o,n,s, ,g,i,v,e,n, ,i,n, ,t,h,e, ,p,r,o,m,p,t, ,a,n,d, ,a,l,l,o,w,s, ,f,o,r, ,o,p,e,n,-,e,n,d,e,d, ,r,e,s,p,o,n,s,e,s, ,t,o, ,q,u,e,s,t,i,o,n,s,., ,T,h,e, ,m,a,t,h, ,e,q,u,a,t,i,o,n,s, ,w,i,l,l, ,b,e, ,d,i,s,p,l,a,y,e,d, ,i,n, ,t,w,o, ,c,o,l,u,m,n,s, ,(,A, ,a,n,d, ,B,), ,w,i,t,h, ,p,l,a,c,e,h,o,l,d,e,r,s, ,f,o,r, ,o,p,e,n,-,e,n,d,e,d, ,a,n,s,w,e,r,s, ,r,e,l,a,t,e,d, ,t,o, ,L,i,n, ,a,n,d, ,C,l,a,r,e,’,s, ,m,e,t,h,o,d,s,."
21,0,math2ndgrade_web_assets_result/intermediate_outputs/21_0_adt.html,"T,o, ,c,o,n,v,e,r,t, ,t,h,i,s, ,t,e,x,t,b,o,o,k, ,p,a,g,e, ,i,n,t,o, ,a, ,b,e,a,u,t,i,f,u,l, ,H,T,M,L, ,l,a,y,o,u,t,,, ,I,',v,e, ,u,s,e,d, ,T,a,i,l,w,i,n,d, ,C,S,S, ,f,o,r, ,s,t,y,l,i,n,g,., ,T,h,e, ,p,r,o,v,i,d,e,d, ,t,e,x,t, ,h,a,s, ,b,e,e,n, ,c,a,r,e,f,u,l,l,y, ,a,d,d,e,d, ,t,o, ,t,h,e, ,H,T,M,L, ,s,t,r,u,c,t,u,r,e,,, ,a,n,d, ,e,f,f,o,r,t,s, ,a,r,e, ,m,a,d,e, ,t,o, ,e,n,s,u,r,e, ,t,h,a,t, ,t,h,e, ,l,a,y,o,u,t, ,i,s, ,a,e,s,t,h,e,t,i,c,a,l,l,y, ,p,l,e,a,s,i,n,g,., ,T,h,e, ,d,e,s,i,g,n, ,m,a,i,n,t,a,i,n,s, ,a,c,c,e,s,s,i,b,i,l,i,t,y, ,a,n,d, ,u,s,a,b,i,l,i,t,y, ,s,t,a,n,d,a,r,d,s,."
29,1,math2ndgrade_web_assets_result/intermediate_outputs/29_1_adt.html,"T,h,i,s, ,H,T,M,L, ,s,t,r,u,c,t,u,r,e, ,o,r,g,a,n,i,z,e,s, ,t,h,e, ,c,o,n,t,e,n,t, ,i,n, ,a, ,w,a,y, ,t,h,a,t, ,i,s, ,c,l,e,a,r, ,f,o,r, ,u,s,e,r,s, ,w,h,i,l,e, ,f,o,l,l,o,w,i,n,g, ,a,c,c,e,s,s,i,b,i,l,i,t,y, ,g,u,i,d,e,l,i,n,e,s,., ,I,n,p,u,t,s, ,a,r,e, ,p,r,o,v,i,d,e,d, ,f,o,r, ,u,s,e,r,s, ,t,o, ,e,n,t,e,r, ,o,p,e,n,-,e,n,d,e,d, ,r,e,s,p,o,n,s,e,s,."
21,3,math2ndgrade_web_assets_result/intermediate_outputs/21_3_adt.html,"T,h,e, ,s,e,c,t,i,o,n, ,c,o,n,t,a,i,n,s, ,m,a,t,h, ,s,t,a,t,e,m,e,n,t,s, ,t,h,a,t, ,n,e,e,d, ,t,o, ,b,e, ,i,d,e,n,t,i,f,i,e,d, ,a,s, ,t,r,u,e, ,o,r, ,f,a,l,s,e,., ,T,h,e, ,l,a,y,o,u,t, ,s,h,o,u,l,d, ,f,a,c,i,l,i,t,a,t,e, ,e,a,s,y, ,r,e,a,d,i,n,g, ,a,n,d, ,s,e,l,e,c,t,i,o,n, ,o,f, ,o,p,t,i,o,n,s,."
18,0,math2ndgrade_web_assets_result/intermediate_outputs/18_0_adt.html,"T,o, ,c,r,e,a,t,e, ,a, ,w,e,b, ,p,a,g,e, ,t,h,a,t, ,m,i,r,r,o,r,s, ,t,h,e, ,e,d,u,c,a,t,i,o,n,a,l, ,c,o,n,t,e,n,t, ,f,r,o,m, ,a, ,w,o,r,k,b,o,o,k,,, ,w,e, ,n,e,e,d, ,t,o, ,f,o,c,u,s, ,o,n, ,c,l,e,a,r, ,a,n,d, ,s,t,r,u,c,t,u,r,e,d, ,t,e,x,t, ,p,r,e,s,e,n,t,a,t,i,o,n,., ,T,h,e, ,m,a,i,n, ,h,e,a,d,i,n,g, ,i,n,t,r,o,d,u,c,e,s, ,t,h,e, ,a,c,t,i,v,i,t,y,,, ,f,o,l,l,o,w,e,d, ,b,y, ,a, ,m,a,t,h,e,m,a,t,i,c,a,l, ,p,r,o,b,l,e,m, ,s,t,u,d,e,n,t,s, ,n,e,e,d, ,t,o, ,s,o,l,v,e,., ,A,d,d,i,t,i,o,n,a,l, ,i,n,s,t,r,u,c,t,i,o,n,s, ,e,n,c,o,u,r,a,g,e, ,s,t,u,d,e,n,t,s, ,t,o, ,d,e,m,o,n,s,t,r,a,t,e, ,t,h,e,i,r, ,t,h,i,n,k,i,n,g, ,p,r,o,c,e,s,s, ,a,n,d, ,u,s,e, ,v,i,s,u,a,l, ,a,i,d,s, ,i,f, ,n,e,c,e,s,s,a,r,y,., ,T,h,e,s,e, ,e,l,e,m,e,n,t,s, ,s,h,o,u,l,d, ,b,e, ,d,i,s,t,i,n,c,t, ,a,n,d, ,l,o,g,i,c,a,l,l,y, ,a,r,r,a,n,g,e,d, ,o,n, ,t,h,e, ,p,a,g,e,."
25,0,math2ndgrade_web_assets_result/intermediate_outputs/25_0_adt.html,"T,o, ,c,r,e,a,t,e, ,t,h,i,s, ,H,T,M,L, ,p,a,g,e,,, ,I, ,n,e,e,d, ,t,o, ,u,s,e, ,t,h,e, ,p,r,o,v,i,d,e,d, ,e,x,t,r,a,c,t,e,d, ,t,e,x,t, ,a,n,d, ,s,t,r,u,c,t,u,r,e, ,i,t, ,w,i,t,h,i,n, ,a,p,p,r,o,p,r,i,a,t,e, ,H,T,M,L, ,e,l,e,m,e,n,t,s, ,w,h,i,l,e, ,a,d,h,e,r,i,n,g, ,t,o, ,a,c,c,e,s,s,i,b,i,l,i,t,y, ,a,n,d, ,s,t,y,l,i,s,t,i,c, ,g,u,i,d,e,l,i,n,e,s,."
26,0,math2ndgrade_web_assets_result/intermediate_outputs/26_0_adt.html,"T,h,i,s, ,H,T,M,L, ,s,t,r,u,c,t,u,r,e, ,r,e,p,r,e,s,e,n,t,s, ,a, ,t,y,p,i,c,a,l, ,i,n,s,t,r,u,c,t,i,o,n,a,l, ,p,a,g,e, ,s,u,i,t,a,b,l,e, ,f,o,r, ,a, ,c,l,a,s,s,r,o,o,m, ,a,c,t,i,v,i,t,y,., ,I,t, ,i,n,c,l,u,d,e,s, ,i,n,s,t,r,u,c,t,i,o,n,s, ,a,n,d, ,p,l,a,c,e,h,o,l,d,e,r,s, ,f,o,r, ,u,s,e,r, ,i,n,p,u,t,,, ,e,a,c,h, ,a,s,s,o,c,i,a,t,e,d, ,w,i,t,h, ,a, ,u,n,i,q,u,e, ,"",d,a,t,a,-,i,d,"", ,f,o,r, ,e,a,s,y, ,i,n,t,e,g,r,a,t,i,o,n, ,w,i,t,h, ,i,n,t,e,r,a,c,t,i,v,e, ,c,o,m,p,o,n,e,n,t,s, ,i,f, ,n,e,e,d,e,d,., ,T,h,e, ,g,r,i,d, ,l,a,y,o,u,t, ,e,n,s,u,r,e,s, ,c,l,a,r,i,t,y,,, ,w,h,i,l,e, ,T,a,i,l,w,i,n,d, ,C,S,S, ,c,l,a,s,s,e,s, ,f,a,c,i,l,i,t,a,t,e, ,a, ,v,i,s,u,a,l,l,y, ,a,p,p,e,a,l,i,n,g, ,a,n,d, ,r,e,s,p,o,n,s,i,v,e, ,d,e,s,i,g,n,."
17,0,math2ndgrade_web_assets_result/intermediate_outputs/17_0_adt.html,"T,o, ,c,r,e,a,t,e, ,a,n, ,a,c,c,e,s,s,i,b,l,e, ,a,n,d, ,s,t,r,u,c,t,u,r,e,d, ,H,T,M,L, ,p,a,g,e, ,f,o,r, ,t,h,e, ,g,i,v,e,n, ,c,o,n,t,e,n,t,,, ,e,a,c,h, ,p,a,r,a,g,r,a,p,h, ,o,r, ,i,m,p,o,r,t,a,n,t, ,l,i,n,e, ,o,f, ,t,e,x,t, ,i,s, ,p,l,a,c,e,d, ,w,i,t,h,i,n, ,p,a,r,a,g,r,a,p,h, ,t,a,g,s,,, ,g,i,v,e,n, ,a,p,p,r,o,p,r,i,a,t,e, ,d,a,t,a,-,i,d, ,a,t,t,r,i,b,u,t,e,s, ,t,o, ,t,r,a,c,k, ,t,h,e,m, ,u,n,i,q,u,e,l,y,., ,T,a,i,l,w,i,n,d, ,C,S,S, ,i,s, ,u,s,e,d, ,f,o,r, ,s,t,y,l,i,n,g,,, ,c,r,e,a,t,i,n,g, ,a, ,c,l,e,a,n, ,a,n,d, ,m,o,d,e,r,n, ,l,o,o,k,,, ,a,n,d, ,e,n,s,u,r,i,n,g, ,t,h,e, ,p,a,g,e,',s, ,r,e,s,p,o,n,s,i,v,e,n,e,s,s,., ,T,h,e, ,p,a,g,e, ,m,e,e,t,s, ,W,C,A,G, ,s,t,a,n,d,a,r,d,s, ,b,y, ,u,s,i,n,g, ,c,l,e,a,r, ,f,o,n,t,s, ,a,n,d, ,s,e,m,a,n,t,i,c, ,H,T,M,L, ,s,t,r,u,c,t,u,r,e,."
17,1,math2ndgrade_web_assets_result/intermediate_outputs/17_1_adt.html,"T,o, ,c,o,r,r,e,c,t,l,y, ,s,t,r,u,c,t,u,r,e, ,t,h,e, ,H,T,M,L,,, ,e,v,e,r,y,t,h,i,n,g, ,n,e,e,d,s, ,t,o, ,b,e, ,n,e,s,t,e,d, ,w,i,t,h,i,n, ,a, ,s,i,n,g,l,e, ,<,s,e,c,t,i,o,n,>, ,t,a,g,,, ,e,n,s,u,r,i,n,g, ,c,o,m,p,l,i,a,n,c,e, ,w,i,t,h, ,t,h,e, ,i,n,s,t,r,u,c,t,i,o,n,s, ,r,e,g,a,r,d,i,n,g, ,s,e,c,t,i,o,n,i,n,g,."
11,0,math2ndgrade_web_assets_result/intermediate_outputs/11_0_adt.html,"I,',v,e, ,a,d,j,u,s,t,e,d, ,t,h,e, ,p,l,a,c,e,m,e,n,t, ,o,f, ,t,h,e, ,',d,a,t,a,-,i,d,', ,a,t,t,r,i,b,u,t,e, ,t,o, ,e,l,e,m,e,n,t,s, ,w,i,t,h,o,u,t, ,n,e,s,t,e,d, ,H,T,M,L,,, ,e,n,s,u,r,i,n,g, ,c,o,m,p,l,i,a,n,c,e, ,w,i,t,h, ,t,h,e, ,r,e,q,u,i,r,e,m,e,n,t,s,."
14,2,math2ndgrade_web_assets_result/intermediate_outputs/14_2_adt.html,"I,n, ,t,h,i,s, ,r,e,v,i,s,e,d, ,v,e,r,s,i,o,n,,, ,t,h,e, ,d,a,t,a,-,i,d,=,"",t,e,x,t,-,1,4,-,1,"", ,a,t,t,r,i,b,u,t,e, ,n,o,w, ,d,i,r,e,c,t,l,y, ,w,r,a,p,s, ,t,h,e, ,t,e,x,t, ,o,n,l,y,,, ,e,n,s,u,r,i,n,g, ,c,o,m,p,l,i,a,n,c,e, ,w,i,t,h, ,t,h,e, ,r,e,q,u,i,r,e,m,e,n,t, ,t,h,a,t, ,i,t, ,d,o,e,s, ,n,o,t, ,i,n,c,l,u,d,e, ,a,n,y, ,H,T,M,L, ,e,l,e,m,e,n,t,s, ,o,t,h,e,r, ,t,h,a,n, ,t,h,e, ,s,t,r,i,n,g,., ,T,h,e, ,l,a,y,o,u,t, ,r,e,m,a,i,n,s, ,c,o,n,s,i,s,t,e,n,t, ,w,i,t,h, ,a, ,c,l,e,a,n, ,a,n,d, ,r,e,s,p,o,n,s,i,v,e, ,d,e,s,i,g,n, ,u,s,i,n,g, ,T,a,i,l,w,i,n,d, ,C,S,S,."
