page_index,section_id,html_path,reasoning
16,2,science5thgrade_web_assets_result/intermediate_outputs/16_2_adt.html,"T,h,e, ,t,a,s,k, ,i,s, ,t,o, ,c,r,e,a,t,e, ,a, ,w,e,b, ,p,a,g,e, ,t,h,a,t, ,p,o,s,e,s, ,t,h,e, ,s,a,m,e, ,q,u,e,s,t,i,o,n,s,,, ,a,l,l,o,w,i,n,g, ,u,s,e,r,s, ,t,o, ,i,n,p,u,t, ,t,h,e,i,r, ,a,n,s,w,e,r,s, ,i,n, ,a, ,s,t,r,u,c,t,u,r,e,d, ,f,o,r,m,a,t,., ,I,',l,l, ,u,s,e, ,T,a,i,l,w,i,n,d, ,C,S,S, ,f,o,r, ,s,t,y,l,i,n,g, ,a,n,d, ,e,n,s,u,r,e, ,a,c,c,e,s,s,i,b,i,l,i,t,y, ,i,n, ,d,e,s,i,g,n,."
18,1,science5thgrade_web_assets_result/intermediate_outputs/18_1_adt.html,"T,h,e, ,H,T,M,L, ,s,t,r,u,c,t,u,r,e, ,f,o,l,l,o,w,s, ,t,h,e, ,p,r,o,v,i,d,e,d, ,d,e,t,a,i,l,s,,, ,c,r,e,a,t,i,n,g, ,a, ,v,i,s,u,a,l,l,y, ,s,i,m,p,l,e, ,a,n,d, ,c,l,e,a,r, ,l,a,y,o,u,t,., ,E,a,c,h, ,s,e,g,m,e,n,t, ,i,s, ,e,n,c,l,o,s,e,d, ,w,i,t,h,i,n, ,a, ,s,e,c,t,i,o,n,,, ,s,u,i,t,a,b,l,e, ,f,o,r, ,t,e,x,t,-,o,n,l,y, ,c,o,n,t,e,n,t,,, ,e,n,h,a,n,c,i,n,g, ,a,c,c,e,s,s,i,b,i,l,i,t,y, ,a,n,d, ,r,e,a,d,a,b,i,l,i,t,y,., ,T,a,i,l,w,i,n,d, ,C,S,S, ,c,l,a,s,s,e,s, ,a,r,e, ,e,m,p,l,o,y,e,d, ,t,o, ,e,n,s,u,r,e, ,s,t,y,l,i,n,g, ,c,o,n,s,i,s,t,e,n,c,y,., ,T,h,e, ,c,o,n,t,e,n,t, ,i,s, ,o,r,g,a,n,i,z,e,d, ,l,o,g,i,c,a,l,l,y, ,w,i,t,h, ,A,R,I,A, ,a,t,t,r,i,b,u,t,e,s, ,f,o,r, ,i,m,p,r,o,v,e,d, ,a,c,c,e,s,s,i,b,i,l,i,t,y,."
15,1,science5thgrade_web_assets_result/intermediate_outputs/15_1_adt.html,"T,h,e, ,H,T,M,L, ,i,s, ,s,t,r,u,c,t,u,r,e,d, ,t,o, ,c,r,e,a,t,e, ,a, ,c,l,e,a,r, ,a,n,d, ,a,c,c,e,s,s,i,b,l,e, ,a,c,t,i,v,i,t,y, ,p,a,g,e, ,a,r,o,u,n,d, ,t,h,e, ,t,h,e,m,e, ,o,f, ,o,b,s,e,r,v,i,n,g, ,a,n,d, ,w,o,n,d,e,r,i,n,g, ,a,b,o,u,t, ,a, ,g,e,o,l,o,g,i,c,a,l, ,p,h,e,n,o,m,e,n,o,n,., ,T,h,e, ,u,s,e, ,o,f, ,T,a,i,l,w,i,n,d, ,C,S,S, ,e,n,s,u,r,e,s, ,t,h,e, ,s,t,y,l,i,n,g, ,i,s, ,n,e,a,t, ,a,n,d, ,r,e,s,p,o,n,s,i,v,e,."
15,0,science5thgrade_web_assets_result/intermediate_outputs/15_0_adt.html,"T,h,i,s, ,H,T,M,L, ,p,a,g,e, ,p,r,e,s,e,n,t,s, ,i,n,f,o,r,m,a,t,i,o,n, ,a,b,o,u,t, ,g,e,o,l,o,g,i,c,a,l, ,p,a,t,t,e,r,n,s,,, ,s,p,e,c,i,f,i,c,a,l,l,y, ,t,h,e, ,R,i,n,g, ,o,f, ,F,i,r,e,,, ,u,s,i,n,g, ,t,e,x,t, ,a,n,d, ,a,n, ,i,m,a,g,e, ,p,r,o,v,i,d,e,d,., ,B,y, ,i,n,c,o,r,p,o,r,a,t,i,n,g, ,h,e,a,d,i,n,g,s,,, ,d,e,s,c,r,i,p,t,i,v,e, ,p,a,r,a,g,r,a,p,h,s,,, ,a,n,d, ,a, ,v,i,s,i,b,l,e, ,i,m,a,g,e,,, ,t,h,e, ,w,e,b, ,p,a,g,e, ,i,s, ,s,t,r,u,c,t,u,r,e,d, ,t,o, ,e,n,h,a,n,c,e, ,u,n,d,e,r,s,t,a,n,d,i,n,g, ,w,h,i,l,e, ,e,n,s,u,r,i,n,g, ,c,o,m,p,l,i,a,n,c,e, ,w,i,t,h, ,a,c,c,e,s,s,i,b,i,l,i,t,y, ,s,t,a,n,d,a,r,d,s,."
13,1,science5thgrade_web_assets_result/intermediate_outputs/13_1_adt.html,"T,h,e, ,H,T,M,L, ,w,a,s, ,s,t,r,u,c,t,u,r,e,d, ,w,i,t,h, ,a,c,c,e,s,s,i,b,i,l,i,t,y, ,f,e,a,t,u,r,e,s, ,i,n, ,m,i,n,d,,, ,u,s,i,n,g, ,S,e,c,t,i,o,n,T,y,p,e,.,t,e,x,t,_,a,n,d,_,i,m,a,g,e,s, ,t,o, ,o,r,g,a,n,i,z,e, ,t,e,x,t, ,a,n,d, ,i,m,a,g,e,s, ,a,p,p,r,o,p,r,i,a,t,e,l,y,., ,E,a,c,h, ,t,e,x,t, ,e,l,e,m,e,n,t, ,h,a,s, ,a, ,d,a,t,a,-,i,d, ,a,l,i,g,n,i,n,g, ,w,i,t,h, ,t,h,e, ,e,x,t,r,a,c,t,e,d, ,t,e,x,t, ,I,D,s, ,a,n,d, ,e,n,s,u,r,i,n,g, ,c,o,m,p,l,i,a,n,c,e, ,w,i,t,h, ,t,h,e, ,s,p,e,c,i,f,i,e,d, ,c,o,n,d,i,t,i,o,n,s, ,a,n,d, ,m,a,k,i,n,g, ,t,h,e, ,s,e,c,t,i,o,n, ,e,a,s,i,e,r, ,t,o, ,r,e,f,e,r,e,n,c,e,., ,T,h,e, ,i,m,a,g,e, ,i,s, ,i,n,s,e,r,t,e,d, ,w,i,t,h, ,a, ,s,p,e,c,i,f,i,e,d, ,d,a,t,a,-,i,d,,, ,a,n,d, ,i,t,s, ,p,l,a,c,e,m,e,n,t, ,w,a,s, ,a,d,j,u,s,t,e,d, ,t,o, ,f,i,t, ,a,e,s,t,h,e,t,i,c,a,l,l,y, ,w,i,t,h,i,n, ,t,h,e, ,c,o,n,t,e,n,t,., ,T,a,i,l,w,i,n,d, ,C,S,S, ,w,a,s, ,u,s,e,d, ,f,o,r, ,s,t,y,l,i,n,g,,, ,p,r,o,v,i,d,i,n,g, ,a, ,c,l,e,a,n, ,a,n,d, ,m,o,d,e,r,n, ,l,o,o,k,."
17,4,science5thgrade_web_assets_result/intermediate_outputs/17_4_adt.html,"T,h,e, ,H,T,M,L, ,s,t,r,u,c,t,u,r,e, ,i,s, ,b,a,s,e,d, ,o,n, ,t,h,e, ,g,i,v,e,n, ,g,u,i,d,e,l,i,n,e,s,., ,A, ,s,i,n,g,l,e, ,s,e,c,t,i,o,n, ,t,a,g, ,i,s, ,u,s,e,d,,, ,h,o,l,d,i,n,g, ,a,l,l, ,t,h,e, ,p,r,o,v,i,d,e,d, ,t,e,x,t, ,w,i,t,h, ,d,a,t,a,-,i,d, ,a,t,t,r,i,b,u,t,e,s, ,f,o,r, ,e,a,c,h, ,p,a,r,t, ,o,f, ,t,h,e, ,t,e,x,t,., ,N,o, ,i,m,a,g,e,s, ,a,r,e, ,i,n,c,l,u,d,e,d, ,s,i,n,c,e, ,t,h,e, ,s,e,c,t,i,o,n, ,i,s, ,s,p,e,c,i,f,i,e,d, ,a,s, ,t,e,x,t,_,o,n,l,y,."
24,0,science5thgrade_web_assets_result/intermediate_outputs/24_0_adt.html,"C,r,e,a,t,e, ,a, ,s,t,r,u,c,t,u,r,e,d, ,w,e,b, ,p,a,g,e, ,t,h,a,t, ,e,n,g,a,g,e,s, ,u,s,e,r,s, ,w,i,t,h, ,f,o,c,u,s, ,q,u,e,s,t,i,o,n,s,,, ,a,l,l,o,w,i,n,g, ,t,h,e,m, ,t,o, ,t,y,p,e, ,a,n,s,w,e,r,s, ,i,n,t,o, ,t,e,x,t, ,a,r,e,a,s,., ,E,n,s,u,r,e, ,p,r,o,p,e,r, ,s,t,y,l,i,n,g, ,f,o,r, ,r,e,a,d,a,b,i,l,i,t,y, ,a,n,d, ,a,e,s,t,h,e,t,i,c, ,a,p,p,e,a,l, ,u,s,i,n,g, ,T,a,i,l,w,i,n,d, ,C,S,S,., ,I,m,p,l,e,m,e,n,t, ,u,n,i,q,u,e, ,I,D,s, ,f,o,r, ,a,c,c,e,s,s,i,b,i,l,i,t,y, ,a,n,d, ,p,r,o,p,e,r, ,d,a,t,a, ,m,a,n,a,g,e,m,e,n,t, ,w,h,i,l,e, ,m,a,i,n,t,a,i,n,i,n,g, ,a, ,c,l,e,a,n,,, ,r,e,s,p,o,n,s,i,v,e, ,l,a,y,o,u,t,."
16,0,science5thgrade_web_assets_result/intermediate_outputs/16_0_adt.html,"T,h,e, ,p,a,g,e, ,r,e,q,u,i,r,e,s, ,a, ,l,a,y,o,u,t, ,t,h,a,t, ,p,r,e,s,e,n,t,s, ,o,p,e,n,-,e,n,d,e,d, ,q,u,e,s,t,i,o,n,s, ,f,o,r, ,t,h,e, ,u,s,e,r, ,t,o, ,r,e,s,p,o,n,d,., ,E,a,c,h, ,q,u,e,s,t,i,o,n, ,w,i,l,l, ,h,a,v,e, ,a, ,t,e,x,t, ,i,n,p,u,t, ,a,r,e,a, ,b,e,l,o,w, ,i,t, ,f,o,r, ,r,e,s,p,o,n,s,e,s,., ,T,h,i,s, ,a,c,t,i,v,i,t,y, ,e,n,g,a,g,e,s, ,u,s,e,r,s, ,i,n, ,t,h,i,n,k,i,n,g, ,c,r,i,t,i,c,a,l,l,y, ,a,b,o,u,t, ,t,h,e, ,p,a,t,t,e,r,n, ,a,n,d, ,l,o,c,a,t,i,o,n, ,o,f, ,v,o,l,c,a,n,o,e,s,,, ,w,h,i,c,h, ,t,i,e,s, ,i,n,t,o, ,g,e,o,g,r,a,p,h,i,c,a,l, ,o,b,s,e,r,v,a,t,i,o,n,s, ,t,y,p,i,c,a,l,l,y, ,s,u,p,p,o,r,t,e,d, ,b,y, ,t,e,x,t, ,o,r, ,c,o,n,t,e,x,t,u,a,l, ,i,m,a,g,e,s, ,d,e,t,a,i,l,i,n,g, ,v,o,l,c,a,n,i,c, ,r,e,g,i,o,n,s,."
21,0,science5thgrade_web_assets_result/intermediate_outputs/21_0_adt.html,"T,h,e, ,t,a,s,k, ,i,s, ,o,p,e,n,-,e,n,d,e,d,,, ,a,s,k,i,n,g, ,f,o,r, ,a, ,d,e,s,c,r,i,p,t,i,v,e, ,r,e,s,p,o,n,s,e,., ,T,h,i,s, ,i,s, ,i,m,p,l,e,m,e,n,t,e,d, ,w,i,t,h, ,a, ,c,o,m,b,i,n,a,t,i,o,n, ,o,f, ,a, ,b,r,i,e,f, ,i,n,s,t,r,u,c,t,i,o,n, ,a,n,d, ,a, ,t,e,x,t, ,a,r,e,a, ,f,o,r, ,u,s,e,r, ,i,n,p,u,t,."
28,1,science5thgrade_web_assets_result/intermediate_outputs/28_1_adt.html,"T,h,i,s, ,H,T,M,L, ,s,t,r,u,c,t,u,r,e, ,p,r,o,v,i,d,e,s, ,a, ,c,l,e,a,r, ,a,n,d, ,a,c,c,e,s,s,i,b,l,e, ,w,a,y, ,t,o, ,p,r,e,s,e,n,t, ,t,h,e, ,f,o,c,u,s, ,q,u,e,s,t,i,o,n, ,a,b,o,u,t, ,f,r,e,s,h,w,a,t,e,r, ,l,o,c,a,t,i,o,n,s,., ,T,h,e, ,t,e,x,t,a,r,e,a, ,a,l,l,o,w,s, ,f,o,r, ,o,p,e,n,-,e,n,d,e,d, ,r,e,s,p,o,n,s,e,s,,, ,m,a,k,i,n,g, ,i,t, ,s,u,i,t,a,b,l,e, ,f,o,r, ,t,h,e, ,a,c,t,i,v,i,t,y, ,t,y,p,e,."
29,0,science5thgrade_web_assets_result/intermediate_outputs/29_0_adt.html,"T,h,i,s, ,s,i,m,p,l,e, ,t,a,s,k, ,r,e,q,u,i,r,e,s, ,a, ,h,e,a,d,i,n,g, ,a,n,d, ,i,n,s,t,r,u,c,t,i,o,n, ,t,e,x,t,., ,T,h,e, ,H,T,M,L, ,s,t,r,u,c,t,u,r,e, ,i,n,c,l,u,d,e,s, ,a, ,s,e,c,t,i,o,n, ,f,o,r, ,o,p,e,n,-,e,n,d,e,d, ,a,c,t,i,v,i,t,i,e,s,,, ,w,i,t,h, ,p,l,a,c,e,h,o,l,d,e,r,s, ,f,o,r, ,c,r,e,a,t,i,n,g, ,t,h,e, ,g,r,a,p,h,."
26,1,science5thgrade_web_assets_result/intermediate_outputs/26_1_adt.html,"T,h,e, ,t,e,x,t, ,h,a,s, ,b,e,e,n, ,o,r,g,a,n,i,z,e,d, ,i,n, ,a, ,w,a,y, ,t,h,a,t, ,f,o,l,l,o,w,s, ,a, ,l,o,g,i,c,a,l, ,s,e,q,u,e,n,c,i,n,g, ,o,f, ,i,n,f,o,r,m,a,t,i,o,n, ,b,a,s,e,d, ,o,n, ,h,o,w, ,m,u,c,h, ,w,a,t,e,r, ,i,s, ,p,r,e,s,e,n,t, ,o,n, ,E,a,r,t,h,,, ,e,x,p,l,a,i,n,i,n,g, ,b,o,t,h, ,t,h,e, ,p,e,r,c,e,n,t,a,g,e, ,c,o,v,e,r,a,g,e, ,a,n,d, ,s,p,e,c,i,f,i,c, ,d,e,t,a,i,l,s, ,i,n, ,t,h,e, ,s,e,c,t,i,o,n,s,."
19,1,science5thgrade_web_assets_result/intermediate_outputs/19_1_adt.html,"T,h,e, ,p,r,o,v,i,d,e,d, ,i,n,f,o,r,m,a,t,i,o,n, ,a,n,d, ,i,m,a,g,e, ,w,i,l,l, ,b,e, ,i,n,c,o,r,p,o,r,a,t,e,d, ,i,n,t,o, ,a,n, ,H,T,M,L, ,p,a,g,e,., ,T,h,i,s, ,p,a,g,e, ,w,i,l,l, ,h,a,v,e, ,t,h,e, ,t,e,x,t, ,a,n,d, ,i,m,a,g,e, ,o,r,g,a,n,i,z,e,d, ,a,c,c,o,r,d,i,n,g, ,t,o, ,t,h,e, ,s,t,r,u,c,t,u,r,e, ,d,e,s,c,r,i,b,e,d, ,i,n, ,t,h,e, ,i,n,s,t,r,u,c,t,i,o,n,s,., ,T,h,e, ,p,a,g,e, ,i,s, ,d,e,s,i,g,n,e,d, ,t,o, ,b,e, ,a,c,c,e,s,s,i,b,l,e, ,a,n,d, ,v,i,s,u,a,l,l,y, ,a,p,p,e,a,l,i,n,g,,, ,a,l,i,g,n,i,n,g, ,w,i,t,h, ,W,C,A,G, ,2,.,1, ,s,t,a,n,d,a,r,d,s,."
28,2,science5thgrade_web_assets_result/intermediate_outputs/28_2_adt.html,"T,h,e, ,p,r,o,v,i,d,e,d, ,H,T,M,L, ,s,t,r,u,c,t,u,r,e, ,s,u,i,t,s, ,t,h,e, ,s,e,c,t,i,o,n, ,t,y,p,e,,, ,"",a,c,t,i,v,i,t,y,_,o,p,e,n,_,e,n,d,e,d,_,a,n,s,w,e,r,,,"", ,a,l,l,o,w,i,n,g, ,u,s,e,r,s, ,t,o, ,r,e,s,p,o,n,d, ,t,o, ,o,p,e,n,-,e,n,d,e,d, ,q,u,e,s,t,i,o,n,s,., ,I,t, ,i,n,c,l,u,d,e,s, ,s,e,m,a,n,t,i,c, ,H,T,M,L, ,e,l,e,m,e,n,t,s,,, ,a,p,p,r,o,p,r,i,a,t,e, ,u,s,e, ,o,f, ,a,r,i,a, ,a,t,t,r,i,b,u,t,e,s,,, ,a,n,d, ,a, ,s,t,r,u,c,t,u,r,e,d, ,l,a,y,o,u,t, ,f,o,r, ,a,c,c,e,s,s,i,b,i,l,i,t,y,."
28,0,science5thgrade_web_assets_result/intermediate_outputs/28_0_adt.html,"I, ,n,e,e,d, ,t,o, ,e,n,s,u,r,e, ,t,h,e, ,s,e,c,t,i,o,n, ,s,h,o,w,s, ,t,h,e, ,i,m,a,g,e,,, ,o,v,e,r,l,a,y,s, ,t,h,e, ,t,e,x,t, ,a,p,p,r,o,p,r,i,a,t,e,l,y,,, ,a,n,d, ,k,e,e,p,s, ,t,h,e, ,f,o,c,u,s, ,q,u,e,s,t,i,o,n,s, ,i,n, ,a, ,s,t,r,u,c,t,u,r,e,d, ,m,a,n,n,e,r,."
17,2,science5thgrade_web_assets_result/intermediate_outputs/17_2_adt.html,"T,h,e, ,H,T,M,L, ,s,t,r,u,c,t,u,r,e, ,e,n,s,u,r,e,s, ,a,c,c,e,s,s,i,b,i,l,i,t,y, ,c,o,m,p,l,i,a,n,c,e,,, ,a,p,p,r,o,p,r,i,a,t,e, ,u,s,e, ,o,f, ,h,e,a,d,e,r,s, ,a,n,d, ,s,e,c,t,i,o,n,s,,, ,a,n,d, ,p,r,o,v,i,d,e,s, ,m,e,a,n,i,n,g,f,u,l, ,s,e,p,a,r,a,t,i,o,n, ,o,f, ,c,o,n,t,e,n,t,."
23,1,science5thgrade_web_assets_result/intermediate_outputs/23_1_adt.html,"T,h,e, ,s,t,r,u,c,t,u,r,e, ,o,f, ,t,h,e, ,H,T,M,L, ,i,s, ,c,o,n,s,i,s,t,e,n,t, ,w,i,t,h, ,a, ,s,t,y,l,e,d, ,w,e,b,p,a,g,e,., ,I,t, ,u,s,e,s, ,T,a,i,l,w,i,n,d, ,f,o,r, ,C,S,S,,, ,m,a,i,n,t,a,i,n,s, ,a,c,c,e,s,s,i,b,i,l,i,t,y, ,f,e,a,t,u,r,e,s,,, ,a,n,d, ,p,r,o,v,i,d,e,s, ,a, ,c,l,e,a,n, ,l,a,y,o,u,t, ,f,o,r, ,o,p,e,n,-,e,n,d,e,d, ,q,u,e,s,t,i,o,n,s, ,r,e,l,a,t,e,d, ,t,o, ,E,a,r,t,h,',s, ,w,a,t,e,r,."
