page_index,id,language_code_orig,type,section_id,section_type,language_code,text,status
19,text-19-9,es,activity_number,0,activity_other,en,5. What types of biomes are found in Uruguay?,success
19,text-19-10,es,instruction_text,1,activity_open_ended_answer,en,Write three questions that can be answered by reading the section 'Types of Biomes'.,success
19,text-19-11,es,instruction_text,1,activity_open_ended_answer,en,Share them with your peers.,success
19,text-19-12,es,activity_number,1,activity_open_ended_answer,en,1.,success
19,text-19-13,es,activity_number,1,activity_open_ended_answer,en,2,success
19,text-19-14,es,activity_number,1,activity_open_ended_answer,en,3.,success
19,text-19-15,es,instruction_text,2,activity_open_ended_answer,en,Copy two questions that your classmates have written and draft their answers.,success
19,text-19-16,es,instruction_text,2,activity_open_ended_answer,en,Question,success
19,text-19-17,es,instruction_text,2,activity_open_ended_answer,en,Answer:,success
19,text-19-18,es,instruction_text,2,activity_open_ended_answer,en,Question:,success
19,text-19-19,es,instruction_text,2,activity_open_ended_answer,en,Response:,success
19,text-19-20,es,image_label,3,text_only,en,"Did you notice!? Sometimes, to find an answer, it's necessary to read more than once.",success
19,text-19-21,es,image_label,3,text_only,en,Social Sciences,success
29,text-29-0,es,section_heading,0,text_and_images,en,Think the written language,success
29,text-29-1,es,section_heading,0,text_and_images,en,The verb,success
29,text-29-2,es,instruction_text,0,text_and_images,en,Indicate what the highlighted verbs express.,success
29,text-29-3,es,boxed_text,0,text_and_images,en,"Join us, plant a tree.",success
29,text-29-4,es,boxed_text,0,text_and_images,en,Be part of the solution.,success
29,text-29-5,es,section_text,0,text_and_images,en,You are asked to plant a tree.,success
29,text-29-6,es,section_text,0,text_and_images,en,They explain to you how to plant trees.,success
29,text-29-7,es,section_text,0,text_and_images,en,You are ordered to plant a tree.,success
29,text-29-8,es,section_text,0,text_and_images,en,They ask you how to plant trees.,success
29,text-29-9,es,section_text,0,text_and_images,en,In conclusion:,success
29,text-29-10,es,section_text,0,text_and_images,en,when a speaker...,success
29,text-29-11,es,section_text,0,text_and_images,en,o le...,success
29,text-29-12,es,section_text,0,text_and_images,en,"something to another, use verbs in the imperative mood.",success
29,text-29-13,es,instruction_text,1,activity_fill_in_the_blank,en,Complete the guide to plant trees.,success
29,text-29-14,es,instruction_text,1,activity_fill_in_the_blank,en,Write the verbs from the list in the imperative mood following the example.,success
29,text-29-15,es,activity_option,1,activity_fill_in_the_blank,en,to loosen,success
29,text-29-16,es,activity_option,1,activity_fill_in_the_blank,en,open,success
29,text-29-17,es,activity_option,1,activity_fill_in_the_blank,en,take,success
29,text-29-18,es,activity_option,1,activity_fill_in_the_blank,en,mistreat,success
29,text-29-19,es,activity_option,1,activity_fill_in_the_blank,en,to touch / to play,success
29,text-29-20,es,activity_option,1,activity_fill_in_the_blank,en,to take care,success
29,text-29-21,es,activity_option,1,activity_fill_in_the_blank,en,cover,success
29,text-29-22,es,activity_option,1,activity_fill_in_the_blank,en,press,success
29,text-29-23,es,activity_option,1,activity_fill_in_the_blank,en,add,success
29,text-29-24,es,activity_option,1,activity_fill_in_the_blank,en,to protect,success
29,text-29-25,es,activity_number,1,activity_fill_in_the_blank,en,1,success
29,text-29-26,es,section_text,1,activity_fill_in_the_blank,en,Loosen the soil on a surface of about 40 x 40 cm.,success
29,text-29-27,es,activity_number,1,activity_fill_in_the_blank,en,2,success
29,text-29-28,es,section_text,1,activity_fill_in_the_blank,en,In the center...,success
29,text-29-29,es,section_text,1,activity_fill_in_the_blank,en,a hole to place the tree's root.,success
29,text-29-30,es,activity_number,1,activity_fill_in_the_blank,en,3,success
29,text-29-31,es,section_text,1,activity_fill_in_the_blank,en,the tree from the lowest part of the stem.,success
29,text-29-32,es,section_text,1,activity_fill_in_the_blank,en,Not it...,success
29,text-29-33,es,section_text,1,activity_fill_in_the_blank,en,ni,success
29,text-29-34,es,section_text,1,activity_fill_in_the_blank,en,the root,success
29,text-29-35,es,activity_number,1,activity_fill_in_the_blank,en,4,success
29,text-29-36,es,section_text,1,activity_fill_in_the_blank,en,that the tree remains level with the ground and...,success
29,text-29-37,es,section_text,1,activity_fill_in_the_blank,en,the root with soil.,success
29,text-29-38,es,activity_number,1,activity_fill_in_the_blank,en,5,success
29,text-29-39,es,section_text,1,activity_fill_in_the_blank,en,the soil with the hands.,success
29,text-29-40,es,section_text,1,activity_fill_in_the_blank,en,It should not be too tight nor too loose.,success
29,text-29-41,es,activity_number,1,activity_fill_in_the_blank,en,6,success
29,text-29-42,es,section_text,1,activity_fill_in_the_blank,en,"If the soil is poor,",success
29,text-29-43,es,section_text,1,activity_fill_in_the_blank,en,organic fertilizer,success
29,text-29-44,es,activity_number,1,activity_fill_in_the_blank,en,7,success
29,text-29-45,es,section_text,1,activity_fill_in_the_blank,en,"After planting,",success
29,text-29-46,es,section_text,1,activity_fill_in_the_blank,en,the tree of the action of herbivores or domestic animals.,success
16,text-16-0,es,section_heading,0,activity_fill_in_a_table,en,What is the topic?,success
16,text-16-1,es,instruction_text,0,activity_fill_in_a_table,en,Observe the parts that make up the text you have read.,success
16,text-16-2,es,instruction_text,0,activity_fill_in_a_table,en,Complete this diagram:,success
16,text-16-3,es,image_label,0,activity_fill_in_a_table,en,Main Title,success
16,text-16-4,es,image_label,0,activity_fill_in_a_table,en,First subtitle,success
16,text-16-5,es,image_label,0,activity_fill_in_a_table,en,Second Subtitle,success
16,text-16-6,es,image_label,0,activity_fill_in_a_table,en,First subtitle,success
16,text-16-7,es,image_label,0,activity_fill_in_a_table,en,Second subtitle,success
16,text-16-8,es,image_label,0,activity_fill_in_a_table,en,Third subtitle,success
16,text-16-9,es,image_caption,0,activity_fill_in_a_table,en,The word that is most repeated in the title and subtitles announces what the developing topic is.,success
16,text-16-10,es,instruction_text,1,activity_open_ended_answer,en,Complete this conclusion:,success
16,text-16-11,es,instruction_text,1,activity_open_ended_answer,en,The topic developed in this text is,success
16,text-16-12,es,boxed_text,2,text_only,en,Biomes of the world,success
16,text-16-13,es,boxed_text,2,text_only,en,Climate and terrain are of great importance in the formation of biomes.,success
16,text-16-14,es,boxed_text,2,text_only,en,"For example, some mountain ranges are like huge walls interposed in the path of moist winds coming from the ocean.",success
16,text-16-15,es,boxed_text,2,text_only,en,"Upon colliding with the mountain, these winds release their moisture on the side facing the sea, while the other side is arid.",success
16,text-16-16,es,boxed_text,2,text_only,en,"Likewise, height is a determining factor: in the mountains, biomes are distributed in layers according to height.",success
16,text-16-17,es,instruction_text,3,activity_open_ended_answer,en,"On page 12, this box appears providing more information related to the main topic.",success
16,text-16-18,es,instruction_text,3,activity_open_ended_answer,en,Underline the statement that summarizes the subject.,success
16,text-16-19,es,instruction_text,3,activity_open_ended_answer,en,Complete:,success
16,text-16-20,es,instruction_text,3,activity_open_ended_answer,en,The informational box explains that,success
27,text-27-0,es,section_heading,0,text_and_images,en,Think the written language,success
27,text-27-1,es,section_heading,0,text_and_images,en,The verb and personal pronouns,success
27,text-27-2,es,instruction_text,0,text_and_images,en,Read this poster in which its parts are pointed out.,success
27,text-27-3,es,image_label,0,text_and_images,en,August 29,success
27,text-27-4,es,image_label,0,text_and_images,en,Arbor Day,success
27,text-27-5,es,image_label,0,text_and_images,en,you are the air that I breathe,success
27,text-27-6,es,image_label,0,text_and_images,en,1,success
27,text-27-7,es,image_label,0,text_and_images,en,They generate oxygen.,success
27,text-27-8,es,image_label,0,text_and_images,en,They reduce atmospheric warming and help regulate the planet's climate.,success
27,text-27-9,es,image_label,0,text_and_images,en,"They capture carbon dioxide (CO2) and absorb ozone, carbon monoxide, and sulfur dioxide.",success
27,text-27-10,es,image_label,0,text_and_images,en,2,success
27,text-27-11,es,image_label,0,text_and_images,en,3,success
27,text-27-12,es,image_label,0,text_and_images,en,"Join, plant a tree. Be part of the solution.",success
27,text-27-13,es,image_label,0,text_and_images,en,4,success
27,text-27-14,es,image_label,0,text_and_images,en,Electric Cooperative,success
27,text-27-15,es,instruction_text,1,activity_matching,en,Number the table according to the function of each part of the poster.,success
27,text-27-16,es,section_text,1,activity_matching,en,This part of the text explains the environmental functions of trees.,success
27,text-27-17,es,section_text,1,activity_matching,en,This part of the text invites people to plant trees.,success
27,text-27-18,es,section_text,1,activity_matching,en,This part of the text provides the information of the people responsible for the campaign.,success
27,text-27-19,es,section_text,1,activity_matching,en,This part of the text is the slogan of the campaign.,success
27,text-27-20,es,activity_number,1,activity_matching,en,2,success
27,text-27-21,es,boxed_text,2,text_only,en,A slogan is a brief and catchy phrase.,success
27,text-27-22,es,boxed_text,2,text_only,en,It is used in advertising and propaganda.,success
27,text-27-23,es,boxed_text,2,text_only,en,The slogan makes us associate ideas.,success
27,text-27-24,es,boxed_text,2,text_only,en,"In this case, ""You are the air that I breathe"" invites us to think about the need to plant trees.",success
24,text-24-0,es,chapter_title,0,activity_fill_in_a_table,en,From the painting to the text,success
24,text-24-1,es,section_heading,0,activity_fill_in_a_table,en,Biomes of America,success
24,text-24-2,es,instruction_text,0,activity_fill_in_a_table,en,Write the headers and the missing information to complete the table about some of the biomes of America.,success
24,text-24-3,es,boxed_text,0,activity_fill_in_a_table,en,Type of Biome,success
24,text-24-4,es,boxed_text,0,activity_fill_in_a_table,en,Savannah,success
24,text-24-5,es,boxed_text,0,activity_fill_in_a_table,en,tropical climate,success
24,text-24-6,es,boxed_text,0,activity_fill_in_a_table,en,a dry season and a rainy season are distinguished,success
24,text-24-7,es,boxed_text,0,activity_fill_in_a_table,en,jaguar,success
24,text-24-8,es,boxed_text,0,activity_fill_in_a_table,en,deer,success
24,text-24-9,es,boxed_text,0,activity_fill_in_a_table,en,anteater,success
24,text-24-10,es,boxed_text,0,activity_fill_in_a_table,en,hare,success
24,text-24-11,es,boxed_text,0,activity_fill_in_a_table,en,coati,success
24,text-24-12,es,boxed_text,0,activity_fill_in_a_table,en,little armadillo,success
24,text-24-13,es,boxed_text,0,activity_fill_in_a_table,en,-lizard,success
24,text-24-14,es,boxed_text,0,activity_fill_in_a_table,en,Economic activities,success
24,text-24-15,es,boxed_text,0,activity_fill_in_a_table,en,agriculture,success
24,text-24-16,es,boxed_text,0,activity_fill_in_a_table,en,livestock farming,success
24,text-24-17,es,boxed_text,0,activity_fill_in_a_table,en,exploitation of mineral resources,success
24,text-24-18,es,boxed_text,0,activity_fill_in_a_table,en,Desert,success
24,text-24-19,es,boxed_text,0,activity_fill_in_a_table,en,arid climate,success
24,text-24-20,es,boxed_text,0,activity_fill_in_a_table,en,elevated temperature,success
24,text-24-21,es,boxed_text,0,activity_fill_in_a_table,en,scarcity of rain,success
24,text-24-22,es,boxed_text,0,activity_fill_in_a_table,en,high thermal variation,success
24,text-24-23,es,boxed_text,0,activity_fill_in_a_table,en,xerophytic plants (cactus),success
24,text-24-24,es,boxed_text,0,activity_fill_in_a_table,en,exploitation of mineral resources,success
24,text-24-25,es,instruction_text,1,activity_open_ended_answer,en,Describe these biomes in a text of two paragraphs.,success
24,text-24-26,es,instruction_text,1,activity_open_ended_answer,en,"In the appropriate paragraph, include the definition of xerophytic plants using the information that appears below.",success
24,text-24-27,es,boxed_text,1,activity_open_ended_answer,en,Xerophile.,success
24,text-24-28,es,boxed_text,1,activity_open_ended_answer,en,Plant or fungus adapted to a limited water supply and capable of withstanding drought.,success
26,text-26-0,es,section_heading,0,text_and_images,en,Committed to the environment,success
26,text-26-1,es,image_label,1,text_and_images,en,Photo: Martin Rowe,success
26,text-26-2,es,boxed_text,1,text_and_images,en,The Kenyan biologist Wangari Maathai wanted to combat the poverty that deforestation was causing in her country.,success
26,text-26-3,es,boxed_text,1,text_and_images,en,"To do this, he started planting trees and invited others to imitate the initiative.",success
26,text-26-4,es,boxed_text,1,text_and_images,en,"Thus, with its Green Belt project, it promoted the planting of over 47 million trees in Africa.",success
26,text-26-5,es,boxed_text,1,text_and_images,en,"In 2004, he/she received the Nobel Peace Prize for his/her defense of sustainable development and the environment.",success
26,text-26-6,es,image_label,2,text_and_images,en,Photo: Miranda Smith,success
26,text-26-7,es,boxed_text,2,text_and_images,en,Chico Mendes was a rubber-tapper worker who fought peacefully for the preservation of the Brazilian rainforest.,success
26,text-26-8,es,boxed_text,2,text_and_images,en,He denounced the damage of indiscriminate logging and managed to mobilize many people who joined his cause.,success
26,text-26-9,es,boxed_text,2,text_and_images,en,"The landowners harmed by his fight killed him, but he raised environmental awareness in Brazil, America, and the entire world.",success
26,text-26-10,es,image_label,3,text_and_images,en,Photo: Stephen Eggleston,success
26,text-26-11,es,boxed_text,3,text_and_images,en,Jacques-Yves Cousteau was a French explorer who traveled around the world investigating marine biomes.,success
26,text-26-12,es,boxed_text,3,text_and_images,en,He filmed underwater documentaries and spread knowledge about the different forms of life that inhabit the sea.,success
26,text-26-13,es,boxed_text,3,text_and_images,en,"He organized campaigns to stop the dumping of radioactive waste into the sea and, with the support of many people, succeeded on more than one occasion.",success
26,text-26-14,es,image_label,4,text_and_images,en,Photo: Goldman Environmental Foundation,success
26,text-26-15,es,boxed_text,4,text_and_images,en,"The Inuit, inhabitants of the Arctic, know the magnificent biodiversity of the area they inhabit and are direct witnesses to the environmental damage in the region.",success
26,text-26-16,es,boxed_text,4,text_and_images,en,"Caroline Cannon, a member of this community, has faced powerful companies interested in the oil wealth of the Arctic region for years.",success
26,text-26-17,es,boxed_text,4,text_and_images,en,Works alongside groups of scientists to halt the destruction of the environment in which they live.,success
28,text-28-0,es,section_heading,0,activity_fill_in_a_table,en,Think the written language,success
28,text-28-1,es,instruction_text,0,activity_fill_in_a_table,en,Write the verbs from the poster under the personal pronoun with which they agree.,success
28,text-28-8,es,image_overlay,0,activity_fill_in_a_table,en,Join,success
28,text-28-9,es,image_overlay,0,activity_fill_in_a_table,en,they generate,success
28,text-28-10,es,instruction_text,1,activity_fill_in_the_blank,en,Complete the following comic strip by conjugating the verbs as appropriate.,success
28,text-28-11,es,instruction_text,1,activity_fill_in_the_blank,en,"In each speech bubble, pay attention to the personal pronouns.",success
28,text-28-12,es,image_overlay,1,activity_fill_in_the_blank,en,I'll take care of it!,success
28,text-28-13,es,activity_input_placeholder_text,1,activity_fill_in_the_blank,en,to handle,success
28,text-28-14,es,image_overlay,1,activity_fill_in_the_blank,en,from the well!,success
28,text-28-15,es,image_overlay,1,activity_fill_in_the_blank,en,What about you...? (plural),success
28,text-28-16,es,activity_input_placeholder_text,1,activity_fill_in_the_blank,en,do/make,success
28,text-28-17,es,image_overlay,1,activity_fill_in_the_blank,en,I ................. water!,success
28,text-28-18,es,activity_input_placeholder_text,1,activity_fill_in_the_blank,en,to bring,success
28,text-28-19,es,image_overlay,1,activity_fill_in_the_blank,en,Can you ................. for me?,success
28,text-28-20,es,activity_input_placeholder_text,1,activity_fill_in_the_blank,en,help,success
28,text-28-21,es,image_overlay,1,activity_fill_in_the_blank,en,"Come on, we...",success
28,text-28-22,es,activity_input_placeholder_text,1,activity_fill_in_the_blank,en,bring the water.,success
28,text-28-23,es,image_overlay,1,activity_fill_in_the_blank,en,They already,success
28,text-28-24,es,activity_input_placeholder_text,1,activity_fill_in_the_blank,en,to be able to/can,success
28,text-28-25,es,image_overlay,1,activity_fill_in_the_blank,en,..........................,success
28,text-28-26,es,image_overlay,1,activity_fill_in_the_blank,en,alone,success
28,text-28-27,es,boxed_text,2,text_only,en,Personal pronouns refer to the people involved in the communication.,success
28,text-28-28,es,boxed_text,2,text_only,en,This chart summarizes the different forms of personal pronouns.,success
28,text-28-29,es,instruction_text,3,activity_fill_in_the_blank,en,Look on the poster for the conjugated form of the following verbs in their infinitive form:,success
28,text-28-34,es,instruction_text,3,activity_fill_in_the_blank,en,Search for and write three other verbs and their infinitives:,success
28,text-28-35,es,math,3,activity_fill_in_the_blank,en,generate,success
28,text-28-36,es,math,3,activity_fill_in_the_blank,en,generate,success
