id,page_index,section_id,section_type,text,language_code,reasoning
sectioneli5-14-0,14,0,text_only,"La deforestación es cuando cortamos muchos árboles, y eso puede ser malo para el planeta. También, si cazamos muchos animales o pescamos mucho, estamos haciendo daño. Algunos expertos dicen que debemos pensar en los niños que vivirán en el futuro. Esto se llama desarrollo sostenible, que significa hacer cosas de manera que podamos vivir bien hoy sin arruinar las oportunidades de los niños que vendrán después.",es,This section focuses on environmental challenges caused by certain harmful activities and explains the concept of sustainable development as a solution.
sectioneli5-14-1,14,1,text_and_images,"Las selvas, también llamadas bosques tropicales, son lugares donde hace mucho calor y llueve mucho casi todo el año. Están en sitios como América del Sur y del Norte, África, Asia y Australia. La más grande es la selva amazónica, que es enorme y está cerca del río Amazonas.

En las selvas hay muchos tipos de plantas y árboles grandes y pequeños. Gracias a eso, hay un gran techito de ramas y hojas donde viven diversas especies. También hay muchos animales como monos, aves y reptiles.

La gente a veces tala árboles de la selva para usar la madera o el espacio, lo cual puede ser malo para los animales y las plantas porque pierden su hogar. Además, esto contribuye a los cambios en el clima del planeta.",es,"To explain tropical rainforests to a young child, it's important to focus on the key characteristics such as climate, biodiversity, and impacts of human activity. Using simple language and relatable concepts will help make it understandable."
sectioneli5-15-0,15,0,text_and_images,"Los bosques crecen en lugares donde hace frío o no tanto calor, como en montañas o países fríos. Los árboles en los bosques no están tan juntos y descansan en invierno. Hay menos plantas y animales que en la selva. En los bosques hay muchos animales como zorros, lobos y pumas. En lugares fríos, como Canadá, hay bosques especiales llamados taigas, con árboles como pinos y animales que duermen mucho en invierno, como osos y alces. La foto muestra un bosque de coníferas en Chile, que es un tipo de bosque frío.",es,"The passage describes different types of forests and their characteristics, focusing on the trees, climate, and animals found in these environments. Breaking down these concepts using simple language and relatable imagery helps children grasp the core ideas easily."
sectioneli5-15-1,15,1,text_and_images,"Las praderas son grandes campos con muchos pastos verdes y pocos árboles. Se encuentran en lugares donde el clima es templado y un poco húmedo, como en Uruguay. Son perfectas para plantar alimentos como cereales y para tener animales como vacas, ya que hay mucho pasto para que coman.",es,"The text and image describe a type of ecosystem called a 'pradera.' This explanation uses simple language to convey the nature of praderas, focusing on their characteristics, climate, and uses, which are important for agriculture."
sectioneli5-16-1,16,1,activity_open_ended_answer,"Este ejercicio te ayuda a encontrar el tema principal de un texto. Piensa en el título y los subtítulos como pistas que te dicen de qué trata la historia. Por ejemplo, si ves la palabra 'Selvas' mucho, ¡habla de selvas! También hay un cuadro que explica cómo el clima afecta a los biomas en el mundo.",es,"The section provides an outline to help identify the main theme of a text by breaking it down into the main title, subtitles, and conclusion. It hints that repeating words can guide readers to the theme. The side box about biomes gives an example of the text’s main idea."
sectioneli5-16-0,16,0,activity_fill_in_a_table,"Para descubrir el tema de un texto, mira el título y los pequeños títulos o subtítulos que lo acompañan. La palabra que se repite en esos títulos te dice de qué trata el texto. Es como encontrar una pista para saber de qué van a hablar.",es,"When trying to understand a text, it's important to focus on the main topic and how it's presented through its title and subtitles. The repeated words usually highlight the core idea."
sectioneli5-16-2,16,2,text_only,"Imagina que el clima es como una gran manta que cubre diferentes partes del mundo de maneras distintas. En algunas partes, hay montañas que actúan como paredes enormes. Cuando el viento húmedo del océano llega a estas montañas, deja caer su ""agua"" en un lado, haciéndolo muy verde, mientras que el otro lado se queda seco. Las montañas también tienen ""pisos"" diferentes, y a mayor altura cambian las plantas y animales que viven allí. Así es como se forman los biomas, que son como diferentes tipos de vecindarios en la naturaleza.",es,"The concept of biomes is related to how different environmental factors such as climate and mountains affect the distribution of plants and animals. By using simple terms and examples, the explanation becomes accessible to young children."
sectioneli5-16-3,16,3,activity_open_ended_answer,"Esta actividad te ayuda a encontrar la idea principal de un texto. Al leer, busca las palabras que más se repiten o la frase que mejor explica de qué trata. Así puedes entender de qué están hablando las diferentes partes del texto.",es,The text is providing instructions for understanding the main idea of a passage by summarizing and highlighting key information.
sectioneli5-17-2,17,2,activity_sorting,"En la escuela, estudiamos dos tipos de ciencias: las ciencias naturales y las ciencias sociales.

Las **ciencias naturales** son sobre cómo funciona el mundo y la naturaleza. Incluyen:
- **Geología** (estudia las rocas y la Tierra, como el martillo y la piedra en la imagen)
- **Química** (estudia las sustancias y cómo cambian, como los tubos de ensayo)
- **Física** (estudia las fuerzas y la energía, como el átomo en la imagen con E=mc²)
- **Biología** (estudia los seres vivos, como el ADN en la imagen)
- **Astronomía** (estudia el espacio y los planetas, como el telescopio en la imagen)

Las **ciencias sociales** son sobre cómo viven las personas y la historia. Incluyen:
- **Geografía** (estudia la Tierra y los lugares donde vivimos, como el globo terráqueo)
- **Historia** (estudia lo que pasó en el pasado, como el reloj de arena y el libro)",es,"To explain the difference between natural sciences and social sciences, I connect each subject to its relevant category. The images help reinforce these connections visually, making it easier for kids to understand how each subject fits into broader categories."
sectioneli5-17-0,17,0,text_and_images,"En la escuela, usamos diferentes herramientas para aprender. 

1. **Diccionario**: Es un libro que nos ayuda a saber qué significan las palabras y cómo se escriben.

2. **Ciencias**: Libros que enseñan cosas como cómo crecen las plantas o cómo el agua se convierte en vapor.

3. **Mis Apuntes**: Un cuaderno donde escribimos lo que aprendemos o dibujamos para recordar las cosas importantes.

4. **Pizarra**: Un lugar donde los profes dibujan o escriben información para que todos la vean.

5. **Mapa**: Nos muestra lugares del mundo, como dónde están los países o las ciudades.

6. **Computadora**: Nos ayuda a buscar información y aprender nuevas cosas en internet. 

Todos estos recursos se agrupan en temas como ciencias, matemáticas y más para ayudarnos a aprender mejor.",es,"The goal is to help kids see study resources in a relatable way, explaining how each tool assists their learning. By relating it to simple uses like looking up words or writing down thoughts, children can better understand these educational tools."
sectioneli5-17-1,17,1,activity_matching,"Imagina que la biblioteca es como un gran armario donde cada estante tiene un tipo diferente de libro. Si quieres saber sobre:

- **La imagen digital**, busca en **Artes Visuales**.
- **Homónimos**, revisa **Lengua y Literatura**. 
- **Ríos del Uruguay**, ve a **Ciencias Sociales**.
- **Los biomas**, explora en **Ciencias Naturales**.
- **Las clases de polígonos**, está en **Matemática**.
- **La Revolución oriental**, encuentra en **Ciencias Sociales**.
- **Los mitos y las leyendas**, también en **Ciencias Sociales**.
- **El aparato digestivo**, busca en **Ciencias Naturales**.

Es como jugar a encontrar el estante correcto para cada tipo de libro.",es,"The goal is to match each topic to the correct category of study based on the image. Each topic aligns with a subject area like mathematics, social sciences, etc. The image provides a visual of how libraries categorize these topics."
sectioneli5-18-0,18,0,activity_multiselect,"Imaginemos una montaña alta. Cuando los vientos vienen con lluvia, una parte de la montaña recibe mucha agua, y allí crecen muchos árboles verdes. Pero del otro lado, el viento es seco y caliente, y no llega lluvia, así que crecen plantas de desierto. Es como un juego donde un lado tiene una manguera de agua y el otro no tiene nada. Por eso, un lado tiene un ""bioma"" húmedo y el otro es seco.",es,"To simplify the concept of biomes and climate, we can use images to show how different sides of a mountain can have very different weather and plants. This helps children understand why some areas are green and others are dry."
sectioneli5-18-2,18,2,activity_open_ended_answer,"Primero, tienes que mirar dos imágenes de montañas y el clima alrededor. La imagen A muestra una montaña con viento y lluvia en un lado, donde crecen bosques porque es húmedo. En el otro lado, es seco, con menos plantas. La imagen B muestra cómo una montaña tiene: parte alta llamada cima, el lado llamado ladera y la parte de abajo llamada pie.

Necesitas señalar cuál imagen explica mejor cómo el viento y la lluvia afectan a las montañas. Luego, decidir cuál lado sería más húmedo o árido y escribir por qué escogiste esa imagen. Esto te ayuda a aprender cómo diferentes partes de una montaña pueden tener diferentes tipos de clima y plantas.",es,"The task is about understanding how different environments are shown in pictures and explaining your choice based on where you expect wet or dry areas to be, showing the relationships between natural elements such as wind, rain, and vegetation."
sectioneli5-18-1,18,1,activity_labeling,"En las imágenes vemos dos lados diferentes de una montaña. En un lado, hay muchos árboles y lluvia, lo llamamos ""ladera húmeda"" porque es más mojado. En el otro lado, hay cactus y es seco, lo llamamos ""ladera árida"" porque no hay mucha agua. Esto nos ayuda a entender cómo el clima y las plantas cambian en diferentes lugares.",es,The images show different sides of a mountain and how weather and plants are different on each side. This helps to understand where the terms 'ladera húmeda' and 'ladera árida' fit.
sectioneli5-19-0,19,0,activity_other,"Este ejercicio trata de entender qué preguntas podemos responder después de leer sobre biomas. Imagina los biomas como diferentes tipos de casitas para plantas y animales. La idea es que leas y señales cuáles preguntas puedes responder después de aprender sobre esto. Luego, compartes lo que encontraste con tus amigos. Las imágenes nos muestran que las respuestas a veces necesitan ser leídas varias veces para entenderlas mejor.",es,"The section is prompting students to identify questions that can be answered after reading a specific text on biomes. Then, students are encouraged to read, think, and share their understanding with peers. The questions relate to biomes, sustainable development, and how humans interact with the environment."
sectioneli5-19-3,19,3,text_only,"A veces, cuando lees algo difícil, como de Ciencias Sociales, puede que no lo entiendas bien la primera vez. Entonces, es bueno volver a leerlo. Así, tu cerebro puede entenderlo mejor. ¡Leer otra vez te ayuda a encontrar la respuesta correcta! 😊📚",es,"The text emphasizes the importance of rereading for understanding, especially when studying complex subjects like Social Sciences. The cartoon and text highlight a common learning strategy: reviewing information multiple times for clarity and comprehension."
sectioneli5-19-1,19,1,activity_open_ended_answer,"Después de leer sobre ""Tipos de biomas"", piensa en tres preguntas que puedas hacer. Estas preguntas pueden ayudarte a entender mejor lo que has leído. Luego, compártelas con tus amigos para que todos aprendan juntos. ¡Es como una aventura de preguntas! El personaje en el dibujo parece curioso y feliz, recordándonos que aprender puede ser divertido.",es,"To explain this section to kids, it's important to focus on the activity of creating questions after reading. The images suggest a lighthearted and engaging approach, emphasizing learning and sharing with friends."
sectioneli5-19-2,19,2,activity_open_ended_answer,"Después de trabajar en grupo, debes escribir las preguntas de tus compañeros y pensar en las respuestas correctas. Esto se hace para que todos aprendan juntos. A veces, como el cocodrilo con lápiz te dice, es importante leer más de una vez para entender mejor.",es,"To simplify, focus on the educational goal of answering questions from peers and the reinforcement of understanding content by rereading."
sectioneli5-20-1,20,1,activity_fill_in_a_table,"Cuando hablamos de biomas, estamos aprendiendo sobre diferentes partes de la naturaleza, como bosques o praderas. Para entenderlos bien, miramos cosas importantes, como el tipo de suelo (si es arenoso, por ejemplo) y la temperatura (si hace calor o frío). Estos factores nos ayudan a saber cómo es el lugar y qué plantas y animales viven allí.",es,"The section explains how to identify and fill in information about different biomes, using helpful hints from the diagram. It encourages organizing data related to climate, soil, and other characteristics."
sectioneli5-20-0,20,0,activity_fill_in_a_table,"Vamos a aprender sobre diferentes lugares llamados “biomas” usando un cuadro. Imagina que el cuadro es como una lista grande donde escribimos características de esos lugares, como qué clima tienen, qué plantas y animales viven allí, y qué cosas hace la gente para trabajar.

Cada bioma, como selvas, bosques o praderas, tiene su propio clima: si hace calor, frío o es templado. También hay que pensar en el tipo de plantas y animales que allí viven.

Además, hay un diagrama que usamos para poner palabras que nos ayudan a describir los biomas, como la temperatura y el tipo de suelo. Así, podemos entender mejor cómo son esos lugares especiales alrededor del mundo.",es,"The text is about using information from a section to describe different biomes by filling out a table with details like climate, vegetation, and animals. There's also a diagram to complete using words that describe characteristics of biomes. The underlying skill is identifying and organizing information."
sectioneli5-21-1,21,1,activity_open_ended_answer,Las praderas en Uruguay son lugares con mucho pasto y casi sin árboles. Están en zonas donde hace un clima suave y llueve bien. Son perfectas para cultivar plantas y criar animales como las vacas. Piensa en esas notas como piezas de un rompecabezas que se juntan para entender mejor las praderas.,es,The section is about understanding prairies in Uruguay by adding specific information from notes. The task involves identifying key features of the prairies and how they support agricultural activities.
sectioneli5-21-0,21,0,text_and_images,"Las praderas en Uruguay son lugares grandes y verdes donde crecen pastos, arbustitos y plantas como la chirca. Allí se hace mucha agricultura y cría de vacas porque la pradera cubre casi todo el país. El clima es fresco, ni muy frío ni muy caliente, y llueve bastante, lo cual es bueno para las plantas y animales que viven allí.",es,"To simplify the concept of prairies in Uruguay, it's key to explain the basic elements like vegetation, economic activities, and climate in a way that connects with a young audience. Using familiar terms and examples makes it more engaging and understandable."
sectioneli5-22-0,22,0,activity_fill_in_the_blank,"Un ""bioma"" es como un vecindario donde viven diferentes tipos de plantas y animales juntos. Las cosas como el clima (si hace calor o frío) y el suelo (la tierra) ayudan a que este vecindario funcione. Piensa en una selva o un desierto: ambos son biomas porque tienen su propio tipo de clima, plantas y animales que viven juntos. Así que, un bioma es un lugar natural donde todo está conectado como en un gran equipo.",es,"The task involves explaining the concept of a 'bioma' using simple terms and the provided word list. The words suggest connections between climate, land features, plants, and animals, which define a biome."
sectioneli5-22-2,22,2,activity_open_ended_answer,"En algunas partes del mundo, hay árboles que pierden sus hojas en invierno; estas hojas se llaman 'follaje caduco'. Luego, en los bosques también hay animales que cazan otros animales; estos animales se llaman 'predadores'. En las praderas, se cultivan plantas especiales que tienen semillas con aceite, conocidas como 'oleaginosas', como el girasol.",es,"The text explains specific terms related to plants, animals, and agriculture. It introduces different types of leaves, animals, and crops. Simplifying these terms helps young children understand their meanings in a basic way."
sectioneli5-22-1,22,1,activity_fill_in_the_blank,"Un 'bioma' es como un vecindario en la naturaleza. Es un lugar donde viven muchos tipos de plantas y animales juntos. Estos lugares se llaman selvas, sabanas, o tundras, y cada uno tiene su propio clima y suelo. Así que un bioma es básicamente una comunidad de naturaleza, como un gran equipo de seres vivos.",es,I need to explain what a 'bioma' is using simple concepts and examples. The text hints at various factors and types of biomes to illustrate the concept.
sectioneli5-23-1,23,1,activity_fill_in_a_table,"Las personas realizan actividades que pueden dañar la Tierra, como cortar muchos árboles, lo que llamamos deforestación. Esto puede causar que perdamos suelo y muchas plantas y animales. Es importante saberlo para ayudar a cuidar nuestro planeta. Un amigable personaje en las imágenes te anima a aprender sobre esto.",es,"The section emphasizes the impact of human activities like deforestation on the environment, causing loss of soil and biodiversity. By using a fun character, it simplifies understanding for children, encouraging awareness about environmental issues."
sectioneli5-23-0,23,0,activity_fill_in_the_blank,"Las personas viven en lugares que llamamos biomas y necesitan cosas como comida y casas. Para conseguirlas, cambian la naturaleza, como plantar semillas o construir edificios. Esto puede hacer que el ambiente cambie mucho, incluso a veces dañándolo mucho. Es importante entender cómo nuestras acciones pueden cambiar el mundo donde vivimos.",es,The text and images explain how humans are part of the places they live in (biomes) and affect them. It stresses the importance and impact of human actions on the environment.
sectioneli5-24-1,24,1,activity_open_ended_answer,"Los biomas son grandes áreas de la Tierra con características especiales. La sabana y el desierto son ejemplos de biomas en América.

La sabana tiene un clima tropical con una estación seca y otra lluviosa. Aquí viven animales como el jaguar y el ciervo. Por otro lado, el desierto es muy seco y caliente, con plantas como los cactus que son xerófilas, lo que significa que se adaptan a tener poca agua y pueden sobrevivir sin mucha lluvia.",es,"The section introduces two biomes, the savanna and the desert, explaining their climates, plants, and animal life. It also includes a definition of xerophytic plants, adapted to dry conditions."
sectioneli5-24-0,24,0,activity_fill_in_a_table,"Los biomas son lugares grandes donde viven animales, plantas y hacen ciertas actividades. 

En la **sabana**, hace calor y hay mucha lluvia a veces y poca lluvia otras veces. Allí viven animales como jaguares y ciervos, y la gente hace cosas como cultivar alimentos y criar animales.

En el **desierto**, hace mucho calor y no llueve casi nada. Las plantas que viven aquí, como los cactus, son especiales porque pueden vivir sin mucha agua. En este lugar, también buscan minerales en el suelo.",es,"To explain the biomes simply, I focused on breaking down the characteristics of each biome and the plants and animals that live there."
sectioneli5-25-0,25,0,activity_matching,"En esta actividad, tienes que emparejar palabras que van juntas porque están relacionadas. Por ejemplo, cuando piensas en 'montaña', también piensas en 'ladera', porque una ladera es como la parte inclinada de una montaña. Así que busca parejas de palabras que tengan sentido al juntarlas, como 'pumas' y 'selvas', donde los pumas pueden vivir. Es como armar un rompecabezas con palabras que encajan bien entre sí.",es,"The activity is about matching words based on their relationships. By identifying these pairs, it helps children understand connections between different concepts, such as environments, animals, and geographical features."
sectioneli5-25-1,25,1,activity_fill_in_the_blank,"Aquí hay un juego de palabras para aprender. Tienes que encontrar una palabra que tenga algo en común con un par de palabras dadas. Por ejemplo, si ves 'líquida' y 'gaseosa', piensa en 'agua', que puede ser líquida o gaseosa. Es una manera divertida de aprender cómo las cosas están conectadas.",es,The task is to find a word related to two given words. This helps kids understand connections between things.
sectioneli5-26-4,26,4,text_and_images,Los inuit viven en el Ártico y aman su hogar. Han visto cómo el ambiente está siendo dañado. Una mujer llamada Caroline Cannon está ayudando a proteger esta tierra de empresas que quieren usar el petróleo. Trabaja con científicos para cuidar el planeta.,es,"The text is describing the efforts of the Inuit people, particularly Caroline Cannon, to protect their environment in the Arctic from pollution and exploitation by large companies. The image supports this by showing Caroline Cannon, who is actively involved in environmental activism."
sectioneli5-26-1,26,1,text_and_images,"Wangari Maathai fue una mujer de Kenia que quiso ayudar a su país plantando árboles. Sabía que cortar árboles podría causar problemas, así que comenzó a plantar muchos, muchos árboles y pidió a otros que hicieran lo mismo. Gracias a su proyecto, llamado Cinturón Verde, plantaron más de 47 millones de árboles en África. Esto ayudó al planeta y por eso ganó un importante premio llamado Premio Nobel de la Paz.",es,"The key points are that Wangari Maathai worked to fight deforestation and poverty by planting trees, which improved the environment and people's lives. She involved others in the initiative, leading to significant impact, and was recognized with a Nobel Prize."
sectioneli5-26-0,26,0,text_and_images,"Hay algunas personas que se preocupan mucho por cuidar el planeta. Por ejemplo, Wangari Maathai plantó muchos árboles para ayudar a su país en África. Chico Mendes protegía los bosques en Brasil para que no se destruyeran. Jacques Cousteau exploraba los océanos para que la gente supiera lo importante que son. Y los inuit en el Ártico trabajan para proteger su hogar del daño. Todos ellos hicieron cosas especiales para cuidar la Tierra.",es,"The task involves summarizing the text that talks about environmental efforts by notable individuals. By focusing on key actions taken by each person mentioned and the outcomes they achieved, we can simplify the message for young children to understand how they helped the environment."
sectioneli5-26-2,26,2,text_and_images,"Chico Mendes era una persona que quería cuidar los bosques de Brasil. Él trabajaba recolectando caucho y se dio cuenta de que cortar muchos árboles estaba dañando la selva. Entonces, habló con otras personas para proteger la selva. Aunque algunos no estaban contentos con él y le hicieron daño, su trabajo ayudó a que más personas en Brasil y en todo el mundo se preocuparan por cuidar el medio ambiente.",es,"I will simplify the information about Chico Mendes, highlighting his peaceful efforts to protect the environment and how he inspired others, while ensuring it's accessible for young minds."
sectioneli5-26-3,26,3,text_and_images,Jacques-Yves Cousteau era un explorador submarino que viajaba por el mundo para aprender sobre la vida en el mar. Hizo películas bajo el agua para mostrar a todos lo que descubría. También trabajó para que la gente dejara de tirar basura peligrosa al océano y tuvo éxito en muchas ocasiones gracias a la ayuda de muchas personas.,es,"The goal is to simplify the concepts about Jacques-Yves Cousteau's explorations and contributions to marine biology for a young audience, using relatable terms and emphasizing the importance of his work."
sectioneli5-27-2,27,2,text_only,"Un eslogan es como una frase mágica y fácil de recordar. Se usa para que la gente piense en algo especial. Por ejemplo, cuando decimos ""Sos el aire que respiro"", estamos diciendo que es importante cuidar los árboles porque nos ayudan a respirar. Es un mensaje que nos hace querer plantar árboles para mantener el aire limpio.",es,Explaining what a slogan is and how it's used can help young learners understand the importance of concise messaging. Simplifying the concept involves breaking down how the slogan connects ideas and invites action in this context.
sectioneli5-27-0,27,0,text_and_images,"El póster nos habla de por qué los árboles son importantes. Hacen cosas como darnos oxígeno y ayudar a cuidar el clima. Nos invita a plantar un árbol con la frase ""sos el aire que respiro"", lo que significa que los árboles son esenciales para que podamos respirar bien. Así, nos anima a ser parte de la solución para cuidar el planeta.",es,The section is about understanding parts of a poster that discuss the importance of trees and uses slogans to convey messages. The poster explains why trees are important for the environment and invites people to take action.
sectioneli5-27-1,27,1,activity_matching,"En este cartel del Día del Árbol, hay diferentes partes que nos ayudan a entender su mensaje:

1. **Explicación de las funciones:** Algunas palabras nos dicen por qué los árboles son importantes para el medio ambiente, como que limpian el aire. 

2. **Invitación a plantar árboles:** Otras partes nos animan a plantar árboles, diciendo por qué es útil unirse a la causa.

3. **Información de contacto:** También hay secciones que informan quién organizó la campaña y cómo podemos ayudar.

4. **Eslogan:** Y el eslogan es una frase corta y pegajosa que nos hace pensar ""Sos el aire que respiro"", recordándonos la importancia de los árboles.",es,I'm going to explain how the poster uses different parts of language to convey messages about trees and their importance. The activity is about understanding what each part of the text is doing.
sectioneli5-28-3,28,3,activity_fill_in_the_blank,"En esta actividad, estamos aprendiendo cómo los verbos cambian según la persona que hace la acción. Imagina que cada verbo es como un camaleón que cambia de color dependiendo de quién lo está usando: si yo, tú, él, nosotras, ustedes o ellos. 

Por ejemplo, el verbo 'generar' cambia a 'generan' cuando hablamos de ellos. Lo divertido es encontrar más verbos y cambiarlos también. ¡Es como un juego de acertijos con palabras!",es,"The section is about practicing verb conjugation and recognizing pronouns. The image includes a chart to help identify how verbs change depending on who is doing the action (e.g., I, you, he/she, we, they). The activity involves filling in blanks with the correct verb forms."
sectioneli5-28-2,28,2,text_only,"Los pronombres personales son palabras que usamos para hablar de diferentes personas. Por ejemplo, cuando digo 'yo', hablo de mí mismo. Si digo 'tú' o 'vos', hablo de la persona con la que estoy hablando. 'Él' o 'ella' son para hablar de alguien más. Si hay más de una persona, usamos 'nosotros' para incluirme a mí y 'ustedes' o 'ellos' para otras personas. ¡Son útiles para comunicarnos mejor! La tabla de la imagen nos muestra cómo usarlos en diferentes situaciones.",es,"To help young children understand personal pronouns, I focused on explaining that these are words to refer to people in different situations when we talk or write. The picture with the table in the textbook provides examples, making it simple to connect the concept with visual aids."
sectioneli5-28-1,28,1,activity_fill_in_the_blank,"Aquí vamos a jugar con palabras para completar una pequeña historia. Tenemos que usar palabras especiales que se llaman verbos, y ajustarlas para que encajen con quién hace la acción. Por ejemplo:

1. Si yo hago algo, decimos 'yo me encargo'.
2. Si hablamos de un grupo como 'nosotros', decimos 'nosotros traemos'.
3. Cuando es 'ellos', usamos 'ellos pueden'. 

Usamos cada verbo de manera diferente dependiendo de a quién nos referimos, como a mí, a ti, a nosotros o a ellos. ¡Es como poner las piezas adecuadas en un rompecabezas! Mira las imágenes y sigue los ejemplos para completar la historia correctamente.",es,The exercise involves using the right verb form based on the pronoun provided. This helps children understand how verbs change depending on who is doing the action.
